,code,industry title,keyword
,484121,"General Freight Trucking, Long-Distance, Truckload ","Bulk mail truck transportation, contract, long-distance (TL)"
,484121,"General Freight Trucking, Long-Distance, Truckload ","Container trucking services, long-distance (TL)"
,484121,"General Freight Trucking, Long-Distance, Truckload ","General freight trucking, long-distance, truckload (TL)"
,484121,"General Freight Trucking, Long-Distance, Truckload ","Motor freight carrier, general, long-distance, truckload (TL)"
,484121,"General Freight Trucking, Long-Distance, Truckload ","Trucking, general freight, long-distance, truckload (TL)"
,484122,"General Freight Trucking, Long-Distance, Less Than Truckload ","General freight trucking, long-distance, less-than-truckload (LTL)"
,484122,"General Freight Trucking, Long-Distance, Less Than Truckload ",LTL (less-than-truckload) long-distance freight trucking
,484122,"General Freight Trucking, Long-Distance, Less Than Truckload ","Motor freight carrier, general, long-distance, less-than-truckload (LTL)"
,484122,"General Freight Trucking, Long-Distance, Less Than Truckload ","Trucking, general freight, long-distance, less-than-truckload (LTL)"
,484210,Used Household and Office Goods Moving,"Furniture moving, used"
,484210,Used Household and Office Goods Moving,"Motor freight carrier, used household goods"
,484210,Used Household and Office Goods Moving,"Trucking used household, office, or institutional furniture and equipment"
,484210,Used Household and Office Goods Moving,Used household and office goods moving
,484210,Used Household and Office Goods Moving,"Van lines, moving and storage services"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Agricultural products trucking, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Ash, garbage, recyclable material, refuse, rubbish, trash, or waste hauling (except collection or disposal)"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Automobile carrier trucking, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Boat hauling, truck, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Bulk liquids trucking, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Coal hauling, truck, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Dry bulk trucking (except garbage collection, garbage hauling), local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Dump trucking (e.g., gravel, sand, top-soil)"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Farm products hauling, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Flatbed trucking, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Grain hauling, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Gravel hauling, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Livestock trucking, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Log hauling, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Milk hauling, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Mobile home towing services, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Oil and gas field equipment trucking, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Refrigerated products trucking, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Sand hauling, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Tanker trucking (e.g., chemical, juice, milk, petroleum), local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Top-soil hauling, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Tracked vehicle freight transportation, local"
,484220,"Specialized Freight (except Used Goods) Trucking, Local ","Trucking, specialized freight (except used goods), local"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Automobile carrier trucking, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Boat hauling, truck, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Bulk liquids trucking, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Dry bulk carrier, truck, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Farm products trucking, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Flatbed trucking, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Forest products trucking, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Grain hauling, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Gravel hauling, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Livestock trucking, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Log hauling, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Mobile home towing services, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Oil and gas field equipment trucking, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Radioactive waste hauling, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Recyclable material hauling, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Refrigerated products trucking, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Refuse hauling, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Rubbish hauling without collection or disposal, truck, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Sand hauling, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Tanker trucking (e.g., chemical, juice, milk, petroleum), long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Tracked vehicle freight transportation, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Trash hauling, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Trucking, specialized freight (except used goods), long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Waste hauling, hazardous, long-distance"
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance ","Waste hauling, nonhazardous, long-distance"
,485111,Mixed Mode Transit Systems ,"Commuter transit systems, mixed mode (e.g., bus, commuter rail, subway combination)"
,485111,Mixed Mode Transit Systems ,"Local transit systems, mixed mode (e.g., bus, commuter rail, subway combinations)"
,485111,Mixed Mode Transit Systems ,"Mixed mode transit systems (e.g., bus, commuter rail, subway combinations)"
,485111,Mixed Mode Transit Systems ,"Suburban transit systems, mixed mode (e.g., bus, commuter rail, subway combinations)"
,485111,Mixed Mode Transit Systems ,"Transit systems, mixed mode (e.g., bus, commuter rail, subway combinations)"
,485111,Mixed Mode Transit Systems ,"Urban transit systems, mixed mode (e.g., bus, commuter rail, subway combinations)"
,485112,Commuter Rail Systems ,Commuter rail systems (except mixed mode)
,485112,Commuter Rail Systems ,Local passenger rail systems (except mixed mode)
,485112,Commuter Rail Systems ,"Rail transportation (except mixed mode), commuter"
,485112,Commuter Rail Systems ,"Railway systems (except mixed mode), commuter"
,485112,Commuter Rail Systems ,Suburban commuter rail systems (except mixed mode)
,485112,Commuter Rail Systems ,Urban commuter rail systems (except mixed mode)
,485113,Bus and Other Motor Vehicle Transit Systems ,"Bus line, local (except mixed mode)"
,485113,Bus and Other Motor Vehicle Transit Systems ,"Bus services, urban and suburban (except mixed mode)"
,485113,Bus and Other Motor Vehicle Transit Systems ,Bus transit systems (except mixed mode)
,485113,Bus and Other Motor Vehicle Transit Systems ,City bus services (except mixed mode)
,485113,Bus and Other Motor Vehicle Transit Systems ,Commuter bus operation (except mixed mode)
,485113,Bus and Other Motor Vehicle Transit Systems ,Local bus services (except mixed mode)
,485113,Bus and Other Motor Vehicle Transit Systems ,Suburban bus line services (except mixed mode)
,485113,Bus and Other Motor Vehicle Transit Systems ,Urban bus line services (except mixed mode)
,485119,Other Urban Transit Systems ,"Cable car systems (except mixed mode), commuter"
,485119,Other Urban Transit Systems ,"Light rail systems (except mixed mode), commuter"
,485119,Other Urban Transit Systems ,"Monorail transit systems (except mixed mode), commuter"
,485119,Other Urban Transit Systems ,"Street railway systems (except mixed mode), commuter"
,485119,Other Urban Transit Systems ,"Streetcar systems (except mixed mode), commuter"
,485119,Other Urban Transit Systems ,"Subway systems (except mixed mode), commuter"
,485119,Other Urban Transit Systems ,"Tramway systems (except mixed mode), commuter"
,485119,Other Urban Transit Systems ,"Trolley systems (except mixed mode), commuter"
,485210,Interurban and Rural Bus Transportation,"Bus line operation, intercity"
,485210,Interurban and Rural Bus Transportation,Intercity bus line operation
,485210,Interurban and Rural Bus Transportation,Interstate bus line operation
,485210,Interurban and Rural Bus Transportation,Interurban bus line operation
,485210,Interurban and Rural Bus Transportation,"Motor coach operation, interurban and rural"
,485210,Interurban and Rural Bus Transportation,Rural bus services
,485310,Taxi Service ,"Cab (i.e., taxi) services"
,485310,Taxi Service ,Taxicab dispatch services
,485310,Taxi Service ,Taxicab fleet operators
,485310,Taxi Service ,Taxicab organizations
,485310,Taxi Service ,Taxicab owner-operators
,485310,Taxi Service ,Taxicab services
,485320,Limousine Service,"Automobile rental with driver (except shuttle service, taxis)"
,485320,Limousine Service,Hearse rental with driver
,485320,Limousine Service,Limousine services (except shuttle services)
,485320,Limousine Service,Limousines for hire with driver (except taxis)
,485320,Limousine Service,Luxury automobiles for hire with driver (except taxis)
,485320,Limousine Service,"Passenger limousine rental with driver (except shuttle service, taxi)"
,485320,Limousine Service,"Passenger van rental with driver (except shuttle service, taxi)"
,485410,School and Employee Bus Transportation,"Bus operation, school and employee"
,485410,School and Employee Bus Transportation,Employee bus services
,485410,School and Employee Bus Transportation,School bus services
,485510,Charter Bus Industry,"Bus charter services (except scenic, sightseeing)"
,485510,Charter Bus Industry,"Charter bus services (except scenic, sightseeing)"
